doi	title	publisher	publicationYear
10.26008/1912/bco-dmo.930111.1	Major inorganic ions from seawater collected near the BATS station during R/V Atlantic Explorer cruises AE2113 (July 2021) and AE2303 (January 2023)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.931318.1	Major inorganic ions in Primary Marine Aerosols (PMA) generated from seawater collected near the BATS station during R/V Atlantic Explorer cruises AE2113 (July 2021) and AE2303 (January 2023)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.929873.1	Chlorophyll-a concentrations in seawater collected near the BATS station during R/V Atlantic Explorer cruises AE2113 (July 2021) and AE2303 (January 2023)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.920078.2	Dissolved thorium and protactinium isotopes (232Th, 230Th, 231Pa) in seawater from Leg 2 (Hilo, HI to Papeete, French Polynesia) of the US GEOTRACES Pacific Meridional Transect (PMT) cruise (GP15, RR1815) on R/V Roger Revelle from Oct-Nov 2018	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.932707.1	Dissolved total (dCo) and labile Co (lCo) measurements from the US GEOTRACES GP17-OCE cruise on R/V Roger Revelle (RR2214) in the South Pacific and Southern Oceans from December 2022 to January 2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.926911.1	Thermal tolerance (ED50) data used to compare previously published regional (Florida Reef Tract, Coral Sea, Red Sea) coral thermal tolerance with Heron Island, Great Barrier Reef values measured in 2022	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.926905.1	Temperature data from short-term heat stress assays performed with with corals collected from sites around Heron Island, southern Great Barrier Reef  in Sept and Oct of 2022	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.926887.1	Photochemical yield and color score data from short-term heat stress assays performed with with corals collected from sites around Heron Island, southern Great Barrier Reef  in Sept and Oct of 2022	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.931516.1	Ammonium (NH4) and Nitrite (NO2) concentrations from R/V Roger Revelle cruise RR2311 in the Eastern Tropical South Pacific from November to December 2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.933334.1	Summary data from the Heatwaves and Coral-Recovery Database (HeatCRD) covering global coral reef sites from 1977-2020	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.934896.1	Model code and output for a comparison of methods for meta-analysis investigating covariance between genetic and environmental (CovGE) effects in phenotypic results	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.930084.1	Flow cytometry, 16S rRNA gene amplicons, chlorophyll a, and surface seawater measurements  taken between August 2017 to June 2019 Kāneʻohe Bay, Oʻahu, Hawaiʻi	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.930163.1	Biological oceanographic measurements, 16S rRNA gene amplicons and metagenomes from surface seawater taken from August 2017 to June 2021 at sites within and adjacent to Kāneʻohe Bay, Oʻahu, Hawaiʻi	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.765141.5	Continous Plankton Recorder phytoplankton and zooplankton occurrence and count data from The CPR Survey in the Western North Atlantic Ocean from 1958 to 2021	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.933743.1	Bottle-calibrated dissolved oxygen (DO) profiles from US Overturning in the Subpolar North Atlantic Program (OSNAP) cruises in 2020 and 2022 (AR45 and AR69-03)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.934025.1	Discrete sample measurements of dissolved oxygen, dissolved inorganic carbon, and total alkalinity from US Overturning in the Subpolar North Atlantic Program (OSNAP) cruises in 2020 and 2022 (AR45 and AR69-03)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.923065.1	Dissolved organic Fe-binding ligand data from the FRidge (GA13) expedition on RRS James Cook (cruise JC156) from December 2017 to February 2018	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.936369.1	Composition and concentration of individual biomarkers collected by particle interceptor traps in the Amazon River plume during R/V Knorr cruise KN197-08 in 2010 and R/V Melville cruise MV1110 in 2011	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.930162.1	MOCNESS net data from R/V Sally Ride cruise SR2114 in the Eastern Tropical Pacific from December 2021 to January 2022	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.936596.1	Composition and concentration of individual biomarkers in particulate organic carbon collected during two cruises to the Amazon River plume during R/V Knorr cruise KN197-08 in 2010 and R/V Melville cruise MV1110 in 2011	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.934800.1	Bioproject accession information on tag-sequence data for Pisaster ochraceus samples collected from Bodega Bay, CA, in July 2019	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.934772.1	Whole genome sequence data for Pisaster ochranceus samples collected from the Pacific coast of North America from July 2004 to May 2018	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.936073.1	Alkalinity and dissolved inorganic carbon (DIC) from sea water samples collected at coral reefs from equatorial central Pacific in 1973, 2012, 2015, and 2018	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.933292.1	Average nitrate d15N values from the upper 1000 meters of the water column at four stations sampled in the Eastern Tropical North Pacific on R/V Sally Ride cruise SR2113 in December 2021	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.936824.1	Dissolved iron concentrations and stable isotope ratios from water column samples collected during four Bermuda Atlantic Iron Time-series (BAIT) cruises EN631, AE1909, AE1921, AE1930 in the Western Subtropical North Atlantic Gyre in 2019	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.919969.1	Experimental data (coral diet and tissue d15N) from a culture experiment with scleractinian cold-water coral Balanophyllia elegans collected at Friday Harbor, WA from experiments conducted between 2019 and 2020	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.937008.1	Stable isotopic composition of total, deionized-water-soluble, and dilute-acetic-acid-soluble aerosol iron from analysis of composite aerosol samples collected at Tudor Hill, Bermuda between Nov 2018 and March 2020	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.919958.1	Nitrogen isotope ratio data for coral tissue and skeleton samples of the scleractinian cold-water coral Balanophyllia elegans collected at Friday Harbor, WA from experiments conducted between 2019 and 2021	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.919993.1	Experimental data (d15N and d13C) from a starvation experiment with scleractinian cold-water coral Balanophyllia elegans collected at Friday Harbor, WA with experiments conducted between 2020 and 2022	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.919985.1	Particulate data collected near Friday Harbor, WA between 2020 and 2021 as part of a study of cold-water coral Balanophyllia elegans diet and trophic position	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.920001.1	CTD data from casts at Friday Harbor, WA in August of 2021 as part of a study of cold-water coral Balanophyllia elegans diet and trophic position	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.881459.1	Total water column Thorium-234 measurements collected during the 2012-2013 Palmer Field Season (WAP Carbon export project)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.917255.4	Discrete bottle samples collected during BATS Validation (BVAL) cruises from April 1991 through June 2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.919977.1	Data for Artemia fed to corals (Balanophyllia elegans) during a culture experiment conducted to evaluate the relationship between coral diet and tissue nitrogen isotopic ratio from 2019 to 2021	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.881137.1	Size Fractionated Particulate Thorium-234 measurements collected during the 2012-2013 Palmer Field Season	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.881069.1	Phytoplankton nitrate uptake rates collected during the 2012-2013 Palmer Field Season (WAP Carbon export project)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.881127.1	Particulate organic carbon, nitrogen, and Thorium-234 measurements collected during the 2012-2013 Palmer Field Season (WAP Carbon export project)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.938004.1	Adult Black Sea Bass (Centropristis striata) winter survival and lipid accumulation under varying diet and temperature conditions from a laboratory mesocosm experiment (Oct 2022 to Apr 2023) with individuals collected in Long Island Sound	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.938012.1	Adult Black Sea Bass (Centropristis striata) winter survival and lipid accumulation in wild-caught fish in Long Island Sound in Sept of 2022 to Apr of 2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.937302.1	Concentrations of trace metals and dissolved macronutrients and CTD sensor data from four cruises in the Bermuda Atlantic Time-series Study (BATS) region in March, May, August and November 2019	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.938709.1	Elemental and isoptopic composition of sediment and biomass from the Carpinteria Salt March sampled in 2020 and 2021	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.932236.1	ZooSCAN images of zooplankton collected with MOCNESS tows during six R/V Atlantic Explorer cruises in the northwest Atlantic (Sargasso Sea) from 2021 to 2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.938382.1	Sulfur speciation of sediment and biomass from the Carpinteria Salt March sampled in 2020 and 2021	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.931883.1	ZooProcess and Ecotaxa output from ZooSCANs of zooplankton collected with MOCNESS tows during six R/V Atlantic Explorer cruises from 2021 to 2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.916046.1	Water temperature, salinity, and optical properties from an Acrobat towed vehicle from bi-weekly grids conducted at Palmer Station, Antarctica in 2020	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.934904.1	Pump CTD profiles from the EMB276 cruise on R/V Elisabeth Mann Borgese in the Baltic Sea from September 20-27, 2021	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.937148.1	Concentrations and stable isotopes of total and deionized water-soluble Fe, Zn, and Cd bulk aerosols and Fe concentrations and stable isotopes of coarse and fine aerosols from Leg 2  of the US GEOTRACES PMT cruise (GP15, RR1815) from Oct to Nov 2018	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.939609.1	Canopy height and epiphyte biomass of artificial seagrass landscapes in June, July, and August 2019 in Back Sound, NC	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.936849.1	Amplicon sequence variants (ASVs) and taxonomy of Pseudo-nitzschia spp. from Narragansett Bay in Rhode Island, USA and the Northeast U.S. Shelf (NES-LTER transect) from 2018-2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.936856.1	Pseudo-nitzschia spp. presence-absence and environmental data in Narragansett Bay in Rhode Island, USA and the Northeast U.S. Shelf (NES-LTER transect) from 2018-2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.924554.1	Plankton size spectra compiled from projects CCE LTER, HOT, CRD FluZIE, BLOOFINZ-GoM, and SalpPOOP in the California Current Ecosystem, North Pacific subtropical gyre, Costa Rica Dome, Gulf of Mexico, and Southern Ocean subtropical front from 2004-2018	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.939528.1	Oyster shell thickness from study of eastern oysters (Crassostrea virginica) grown in a nursery with or without exposure to chemical cues from blue crabs	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.937120.1	Concentrations and stable isotopes of total and deionized water-soluble Fe, Zn, and Cd bulk aerosols and Fe concentrations and stable isotopes of coarse and fine aerosols from Leg 1 of the US GEOTRACES PMT cruise (GP15, RR1814) from Sept to Oct 2018	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.939332.1	Oyster shell hardness from study of eastern oysters (Crassostrea virginica) grown in a nursery with or without exposure to chemical cues from blue crabs	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.940093.1	Dissolved Fe and Sc concentrations, chlorophyll, nutrients from a scandium incubation experiment during the PUPCYCLE I R/V Oceanus cruise 1905B in the California Current System in 2019	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.940088.1	Particulate metals from a scandium incubation experiment during the PUPCYCLE I R/V Oceanus cruise 1905B in the California Current System in 2019	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.934727.1	Protein identification FASTA file (scaffold-derived metaproteomic proteins) from samples taken during R/V Atlantic Explorer cruise AE1913 from the Sargasso Sea to Northeast US shelf waters in June of 2019	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.934706.1	Scaffold-derived metaproteomic exclusive and total spectral counts associated with proteins from samples taken during R/V Atlantic Explorer cruise AE1913 from the Sargasso Sea to Northeast US shelf waters in June of 2019	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.934718.1	Peptides associated with scaffold-derived metaproteomic proteins from samples taken during R/V Atlantic Explorer cruise AE1913 from the Sargasso Sea to Northeast US shelf waters in June of 2019	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.916429.1	Macronutrients and dissolved and particulate trace metals collected from the R/V Atlantic Explorer cruise AE1913 in the Sargasso Sea in June of 2019	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.926546.1	Pigment concentration data from AUV Clio dives conducted during R/V Atlantic Explorer cruise AE1913 in the Sargasso Sea in June of 2019	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.893182.4	Primary productivity estimates from the incubation of seawater collected at the Bermuda Atlantic Time-series Study (BATS) site from December 1988 through December 2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.893521.6	HPLC and fluorometric derived phytoplankton pigment concentrations from seawater collected at the Bermuda Atlantic Time-series Study (BATS) site from October 1988 through December 2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.2773.2	Phytoplankton growth, microzooplankton herbivory from R/V Roger Revelle KIWI6, KIWI7, KIWI8, KIWI9 cruises in the Southern Ocean, 1997-1998 (U.S. JGOFS AESOPS project)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.940112.1	Winter survey data from Lake Erie from Mar 2023 to May 2024	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.943333.1	Specific daily growth of heterotrophic bacteria and grazing mortality on bacteria by microzooplankton from R/V Roger Revelle KIWI6, KIWI7, KIWI8, KIWI9 cruises in the Southern Ocean, 1997-1998 (U.S. JGOFS AESOPS project)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.933832.1	Lesion frequencies and sizes after fish feces treatment on coral samples collected on the north shore of Mo’orea, French Polynesia, Oct 2020 to Jun 2021	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.935908.1	Bacterial communities and relative abundances of the pathogen Vibrio coralliilyticus in feces of coral reef fish collected on the north shore of Mo’orea, French Polynesia, Oct 2020	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.942686.1	Environmental sensor data from an underwater imaging system (ISIIS-3) collected during R/V Langseth cruise MGL2207 July 20-28 2022 and R/V Sally Ride cruise SR2317 August 10-20 2023 in the Northern California Current	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.939225.1	Dissolved gallium (Ga) from the US GEOTRACES GP17-OCE cruise on R/V Roger Revelle (RR2214) in the South Pacific and Southern Oceans from December 2022 to January 2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.894099.4	Determination of carbon, nitrogen, and phosphorus content in sinking particles at the Bermuda Atlantic Time-series Study (BATS) site from December 1988 to December 2023 using a Particle Interceptor Trap System (PITS)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.917255.5	Discrete bottle samples collected during BATS Validation (BVAL) cruises from April 1991 through June 2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.926534.4	HPLC and fluorometric derived phytoplankton pigment concentrations from seawater collected on BATS Validation cruises from June 1996 to June 2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.943015.1	Dissolved trace metals and macronutrients from samples collected using a tow-fish system on R/V Melville MV1405 (IRN-BRU) cruise in the California Current System in July 2014	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.942883.1	Macronutrient concentrations from samples collected using rosette on R/V Melville MV1405 (IRN-BRU) cruise in the California Current System in July 2014	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.940164.1	Total dissolved, dissolved labile, and soluble nickel concentrations determined in water column samples collected on the 2019 Bermuda Atlantic Iron Time-series (BAIT) cruises in the Western Subtropical North Atlantic Gyre	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.942928.1	Dissolved trace metals and macronutrients from samples collected using GoFlo on R/V Melville MV1405 (IRN-BRU) cruise in the California Current System in July 2014	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.923545.1	OOI Global Southern Ocean Array CTD and Discrete Water Sampling Data from Mooring Overturning Cruises in the Southern Pacific Ocean from 2015-2020 (OOI Cruise Data project)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.944277.1	Dissolved inorganic nutrients from two microcosm incubation experiments conducted on sample water collected from West Bay of the Neuse River Estuary, North Carolina USA in 2021 and 2022	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.942884.1	Biogeochemical and microbial parameters collected during spatial surveys on a coral reef at Mo'orea's North Shore (French Polynesia) in September 2017, May 2019, and April 2022	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.929305.1	Dissolved Macronutrient Concentrations from Depth Profiles and Incubation Experiments from STING I Cruise AE2305 on R/V Atlantic Explorer in the Gulf of Mexico from February to March 2023	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.944892.1	Protist carbon from microscopy samples collected in the Argo Basin of the Eastern Indian Ocean on R/V Roger Revelle cruise RR2202 from Feb to Mar 2022	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.944886.1	Nitrous oxide (N2O) and transient tracer (chlorofluorocarbons, sulfur hexafluoride) concentrations from samples collected on three GO-SHIP cruises in the tropical Pacific Ocean during 2015-2016	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.945375.1	Concentrations of dissolved inorganic macronutrients, chlorophyll a, phaeophytin, PON, and POC measured during phytoplankton shipboard incubation experiments on the FeOA cruise SKQ202209S on R/V Sikuliaq in the NE Pacific from June to July 2022	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.945362.1	Salinity data collected from near-bottom HOBO logger placed in oyster beds in the Delaware Bay Apr 2021 to Nov 2021 (SEGO project)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.941327.1	Isotopes (d11B, 87Sr/86Sr, d18O, d13C), elemental concentrations (B, Mg, Ca), and carbon content collected from the foraminifera Ammonia parkinsoniana and sediments in Celestun Lagoon, Yucatan, Mexico in June 2009 and May 2015	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.941377.1	Measured and calculated geochemistry values and uncertainty for water samples taken from the water column of Celestun Lagoon, Yucatan, Mexico in May of 2015	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.935630.1	RNAseq data from apparently healthy and Stony Coral Tissue Loss Disease-affected Montastraea cavernosa coral collected from St. Thomas, US Virgin Islands in 2020	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.834967.2	Mesozooplankton wet, dry, carbon and nitrogen biomass and isotope data collected in the oceanic Gulf of Mexico on R/V Nancy Foster cruises NF1704 and NF1802 in May 2017 and May 2018	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.944890.1	Trace metal and organic iron ligand data collected during the PLUME RAIDERS cruise (RR2106) on the R/V Roger Revelle from 18 September – 6 November 2021 along the 16-18ºS section of the Southern East Pacific Rise.	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.925487.2	In situ porewater data from the Cocos Ridge (Eastern Equatorial Pacific) acquired during cruise SR2113 between November - December 2021	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.946504.1	Size-fractionated particulate trace element concentrations determined by ICP-MS from the 2021 North Atlantic EXPORTS cruise (RRS Discovery cruise DY131)	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.946112.1	Dissolved methane (CH₄) concentrations from the U.S. GEOTRACES Arctic cruise (HLY1502; GN01) on USCGC Healy from August to October 2015	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.26008/1912/bco-dmo.935476.1	Lab incubations of mussels (Mytilus californianus) examining the influence of periostracum cover and pH on external shell dissolution at Marshall Gulch Beach, CA from August 2021 to March 2022	Biological and Chemical Oceanography Data Management Office (BCO-DMO)	2024
10.7910/dvn/o3ybot	Statistically downscaled and bias corrected CMIP6 models for Continental Chile under scenario SSP5-8.5	Harvard Dataverse	2024
10.5880/gfz.2.6.2023.011	A model of European buildings	GFZ Data Services	2024
10.5880/intermagnet.1991.2020	Intermagnet Reference Data Set (IRDS) 2020 – Definitive Magnetic Observatory Data	GFZ Data Services	2024
10.26275/jjd7-yomj	Anterograde tracing of spinal afferent innervation in flat-mounts of the rat atria	SPARC Portal	2024
10.25326/648	Rainfall composition, Bambey, Senegal	Aeris	2024
10.25326/602	Rainfall composition, Banizoumbou, Niger	Aeris	2024
10.25326/643	Rainfall composition, Dahra, Senegal	Aeris	2024
10.25326/276	Rainfall composition, Lamto, Côte d’Ivoire	Aeris	2024
10.25326/666	Rainfall composition, Zoétélé, Cameroon	Aeris	2024
10.25326/621	PM10 Mineral Analysis, Bambey, Senegal	Aeris	2024
10.5281/zenodo.7089120	LukProt - an animal evolution-centric eukaryotic protein database	Zenodo	2024
10.5281/zenodo.13829058	LukProt - an animal evolution-centric eukaryotic protein database	Zenodo	2024
10.5281/zenodo.10818780	"Dataset for McClelland et al. ""Crop-yield tradeoffs reduce the climate change mitigation potential of soil"""	Zenodo	2024
10.5281/zenodo.10818781	"Dataset for McClelland et al. ""Crop-yield tradeoffs reduce the climate change mitigation potential of soil"""	Zenodo	2024
10.24416/uu01-ezn7cw	WIMBY D2.5 Landscape impact metrics for Switzerland	Utrecht University	2024
10.24416/uu01-v5jpth	"Data accompanying ""Development of an efficient model to calculate subsidence above the Groningen gas field"""	Utrecht University	2024
10.24416/uu01-z58l9k	Hazard and Risk Assessment tool for the Groningen Gas Field, the Netherlands	Utrecht University	2024
10.24416/uu01-0gv5z3	Hazard and Risk Assessment tool for the Groningen Gas Field, the Netherlands	Utrecht University	2024
10.24416/uu01-kvu0sz	PCR-GLOBWB output - 4dHydro working package 5	Utrecht University	2024
10.24416/uu01-0lens1	PCR-GLOBWB experiment 1-0 output - 4dHydro working package 5	Utrecht University	2024
10.24416/uu01-rm2oyu	PCR-GLOBWB experiment 1-0 output - 4dHydro working package 5 [UPDATED]	Utrecht University	2024
10.24416/uu01-8qfvk8	PCR-GLOBWB experiment 1-0 output - 4dHydro working package 5 [UPDATED]	Utrecht University	2024
10.25326/622	PM2.5 Mineral Analysis, Bambey, Senegal	Aeris	2024
10.6096/5006	Inputs for: Towards accurate Ca isotope fractionation at equilibrium between solids and solutions: theoretical schemes inter-comparison, advanced validation and the control of structural cations	Formater	2024
10.1594/pangaea.961168	Spatial layers examining whether a Particularly Sensitive Sea Area can be justified in Bermuda to aid in cetacean conservation	PANGAEA	2024
10.20383/103.0935	An ERA5-based Dataset for Atmospheric River Analysis (EDARA): Multi-decade numerical and graphical catalogues	Federated Research Data Repository / dépôt fédéré de données de recherche	2024
10.16904/envidat.544	SwissRad10 Hourly light availability maps at 10 m resolution over Switzerland	EnviDat	2024
10.17882/102694	Global scale surface micro-plankton dataset collected with Bongo nets and imaged with FlowCam during the Tara Pacific Expedition	SEANOE	2024
10.17882/102697	Global scale surface micro-plankton dataset collected with Deck Net and imaged with FlowCam during the Tara Pacific Expedition	SEANOE	2024
10.17882/102537	Global scale surface meso-plankton and microplastics dataset collected with Manta Net and imaged with ZooScan during the Tara Pacific Expedition	SEANOE	2024
10.17882/102336	Global scale surface meso-plankton dataset collected with High-Speed Net and imaged with ZooScan during the Tara Pacific Expedition	SEANOE	2024
10.1594/pangaea.973169	Distribution of contaminants from the Elbe outflow into the North Sea (German Bight) based on water samples from the MOSES cruise Sternfahrt 10 in 2023	PANGAEA	2024
10.5281/zenodo.14039386	Maps of topsoil (0-30 cm) properties of Tuscany (Italy)	Zenodo	2024
10.23637/rpg5-pgyields19652024-1	Dataset: Park Grass Yields and Fertilizer Treatments 1965-2024	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/rbk1-trace2005-01	Dataset: Broadbalk wheat grain micronutrients 1845-2005	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/rpg5-fym-01	Dataset: Park Grass Experiment organic manure chemical composition 1856-2017	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/rbk1-fym-01	Dataset: Broadbalk Wheat Experiment organic manure chemical composition	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/wrn20-sed-01	Dataset: Woburn Erosion Reference Experiment soil erosion and surface runoff data	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/wrn20-soil-01	Dataset: Woburn Erosion Reference Experiment plot soil total C and N	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/rmstmrain18532023-01	Dataset: Total Monthly Rainfall at Rothamsted March 1853 - December 2023	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/wcs10-soil-02	Dataset: Woburn long-term liming experiment soil chemical properties 1962-1996	Electronic Rothamsted Archive, Rothamsted Research	2024
