doi	title	publisher	publicationYear
10.6084/m9.figshare.21155530.v2	Compartmentalisation of Hepatitis B virus X gene evolution in hepatocellular carcinoma microenvironment and the genotype-phenotype correlation of tumorigenicity in HBV-related patients with hepatocellular carcinoma	Taylor & Francis	2022
10.6084/m9.figshare.18007457.v2	Genomic epidemiology and characterisation of penicillin-sensitive <i>Staphylococcus aureus</i> isolates from invasive bloodstream infections in China: an increasing prevalence and higher diversity in genetic typing be revealed	Taylor & Francis	2022
10.6084/m9.figshare.20440564.v2	Evolutionary and genomic insights into the long-term colonization of <i>Shigella flexneri</i> in animals	Taylor & Francis	2022
10.6084/m9.figshare.19390802.v2	Identification of a recombinant equine coronavirus in donkey, China	Taylor & Francis	2022
10.6084/m9.figshare.20440564	Evolutionary and genomic insights into the long-term colonization of <i>Shigella flexneri</i> in animals	Taylor & Francis	2022
10.6084/m9.figshare.19795438.v2	ACE2 decoy receptor generated by high-throughput saturation mutagenesis efficiently neutralizes SARS-CoV-2 and its prevalent variants	Taylor & Francis	2022
10.6084/m9.figshare.20226769	Pulmonary lesions following inoculation with the SARS-CoV-2 Omicron BA.1 (B.1.1.529) variant in Syrian golden hamsters	Taylor & Francis	2022
10.6084/m9.figshare.19613915	Molecular epidemiology of human Borna disease virus 1 infection revisited	Taylor & Francis	2022
10.6084/m9.figshare.19613915.v2	Molecular epidemiology of human Borna disease virus 1 infection revisited	Taylor & Francis	2022
10.6084/m9.figshare.19829478.v2	Gene essentiality profiling reveals a novel determinant of stresses preventing protein aggregation in <i>Salmonella</i>	Taylor & Francis	2022
10.6084/m9.figshare.19829478	Gene essentiality profiling reveals a novel determinant of stresses preventing protein aggregation in <i>Salmonella</i>	Taylor & Francis	2022
10.6084/m9.figshare.20387119.v1	Induction of amphotericin B resistance in susceptible <i>Candida auris</i> by extracellular vesicles	Taylor & Francis	2022
10.6084/m9.figshare.20387119	Induction of amphotericin B resistance in susceptible <i>Candida auris</i> by extracellular vesicles	Taylor & Francis	2022
10.6084/m9.figshare.20387119.v2	Induction of amphotericin B resistance in susceptible <i>Candida auris</i> by extracellular vesicles	Taylor & Francis	2022
10.6084/m9.figshare.21554466.v1	Population genomics of emerging <i>Elizabethkingia anophelis</i> pathogens reveals potential outbreak and rapid global dissemination	Taylor & Francis	2022
10.6084/m9.figshare.21554466.v2	Population genomics of emerging <i>Elizabethkingia anophelis</i> pathogens reveals potential outbreak and rapid global dissemination	Taylor & Francis	2022
10.6084/m9.figshare.19298659.v2	Molecular epidemiology of carbapenem-resistant hypervirulent <i>Klebsiella pneumoniae</i> in China	Taylor & Francis	2022
10.6084/m9.figshare.19298659	Molecular epidemiology of carbapenem-resistant hypervirulent <i>Klebsiella pneumoniae</i> in China	Taylor & Francis	2022
10.6084/m9.figshare.21554466.v2	Population genomics of emerging <i>Elizabethkingia anophelis</i> pathogens reveals potential outbreak and rapid global dissemination	Taylor & Francis	2022
10.6084/m9.figshare.20440567.v2	Total RNA sequencing of <i>Phlebotomus chinensis</i> sandflies in China revealed viral, bacterial, and eukaryotic microbes potentially pathogenic to humans	Taylor & Francis	2022
10.6084/m9.figshare.19091854.v1	Safety, mucosal and systemic immunopotency of an aerosolized adenovirus-vectored vaccine against SARS-CoV-2 in rhesus macaques	Taylor & Francis	2022
10.6084/m9.figshare.19091854	Safety, mucosal and systemic immunopotency of an aerosolized adenovirus-vectored vaccine against SARS-CoV-2 in rhesus macaques	Taylor & Francis	2022
10.6084/m9.figshare.20440567	Total RNA sequencing of <i>Phlebotomus chinensis</i> sandflies in China revealed viral, bacterial, and eukaryotic microbes potentially pathogenic to humans	Taylor & Francis	2022
10.6084/m9.figshare.19519494.v2	Novel H5N6 reassortants bearing the clade 2.3.4.4b HA gene of H5N8 virus have been detected in poultry and caused multiple human infections in China	Taylor & Francis	2022
10.6084/m9.figshare.19519494	Novel H5N6 reassortants bearing the clade 2.3.4.4b HA gene of H5N8 virus have been detected in poultry and caused multiple human infections in China	Taylor & Francis	2022
10.6084/m9.figshare.19431362.v2	SARS-CoV-2 pseudovirus enters the host cells through spike protein-CD147 in an Arf6-dependent manner	Taylor & Francis	2022
10.6084/m9.figshare.19709887.v2	Virulence adaption to environment promotes the age-dependent nasal colonization of <i>Staphylococcus aureus</i>	Taylor & Francis	2022
10.6084/m9.figshare.19317936.v2	Adverse events of special interest following the use of BNT162b2 in adolescents: a population-based retrospective cohort study	Taylor & Francis	2022
10.6084/m9.figshare.19292094.v2	Human infection with avian-origin H5N6 influenza a virus after exposure to slaughtered poultry	Taylor & Francis	2022
10.6084/m9.figshare.20282244.v2	Intrahepatic transcriptomics reveals gene signatures in chronic hepatitis B patients responded to interferon therapy	Taylor & Francis	2022
10.6084/m9.figshare.19431362	SARS-CoV-2 pseudovirus enters the host cells through spike protein-CD147 in an Arf6-dependent manner	Taylor & Francis	2022
10.6084/m9.figshare.20282244	Intrahepatic transcriptomics reveals gene signatures in chronic hepatitis B patients responded to interferon therapy	Taylor & Francis	2022
10.6084/m9.figshare.20205483.v2	Gut dysbacteriosis attenuates resistance to <i>Mycobacterium bovis</i> infection by decreasing cyclooxygenase 2 to inhibit endoplasmic reticulum stress	Taylor & Francis	2022
10.6084/m9.figshare.20205483	Gut dysbacteriosis attenuates resistance to <i>Mycobacterium bovis</i> infection by decreasing cyclooxygenase 2 to inhibit endoplasmic reticulum stress	Taylor & Francis	2022
10.6084/m9.figshare.17698270.v2	Direct neuronal infection of SARS-CoV-2 reveals cellular and molecular pathology of chemosensory impairment of COVID-19 patients	Taylor & Francis	2022
10.6084/m9.figshare.20066128.v2	Global dissemination of H5N1 influenza viruses bearing the clade 2.3.4.4b HA gene and biologic analysis of the ones detected in China	Taylor & Francis	2022
10.6084/m9.figshare.20066128	Global dissemination of H5N1 influenza viruses bearing the clade 2.3.4.4b HA gene and biologic analysis of the ones detected in China	Taylor & Francis	2022
10.6084/m9.figshare.19431365.v2	Persistence of an epidemic cluster of <i>Rhodotorula mucilaginosa</i> in multiple geographic regions in China and the emergence of a 5-flucytosine resistant clone	Taylor & Francis	2022
10.6084/m9.figshare.19419280.v2	The novel fosfomycin resistance gene fosY is present on a genomic island in CC1 methicillin-resistant <i>Staphylococcus aureus</i>	Taylor & Francis	2022
10.6084/m9.figshare.20224186.v2	Combining intramuscular and intranasal homologous prime-boost with a chimpanzee adenovirus-based COVID-19 vaccine elicits potent humoral and cellular immune responses in mice	Taylor & Francis	2022
10.6084/m9.figshare.20224186	Combining intramuscular and intranasal homologous prime-boost with a chimpanzee adenovirus-based COVID-19 vaccine elicits potent humoral and cellular immune responses in mice	Taylor & Francis	2022
10.6084/m9.figshare.19207551.v3	The SARS-CoV-2 inactivated vaccine enhances the broad neutralization against variants in individuals recovered from COVID-19 up to one year	Taylor & Francis	2022
10.6084/m9.figshare.18743676.v3	Changing epidemiology of shigellosis in Taiwan, 2010-2019: an emerging threat to HIV-infected patients and men who have sex with men	Taylor & Francis	2022
10.6084/m9.figshare.20522232	An outbreak of a novel recombinant Coxsackievirus A4 in a kindergarten, Shandong province, China, 2021	Taylor & Francis	2022
10.6084/m9.figshare.20522232.v2	An outbreak of a novel recombinant Coxsackievirus A4 in a kindergarten, Shandong province, China, 2021	Taylor & Francis	2022
10.6084/m9.figshare.19207548.v1	Metabolomic analysis reveals potential biomarkers and the underlying pathogenesis involved in <i>Mycoplasma pneumoniae</i> pneumonia	Taylor & Francis	2022
10.6084/m9.figshare.19874596	Identification and characterization of key residues in Zika virus envelope protein for virus assembly and entry	Taylor & Francis	2022
10.6084/m9.figshare.19874596.v2	Identification and characterization of key residues in Zika virus envelope protein for virus assembly and entry	Taylor & Francis	2022
10.6084/m9.figshare.19195727.v2	Three doses of an inactivation-based COVID-19 vaccine induces cross-neutralizing immunity against the SARS CoV-2 Omicron variant	Taylor & Francis	2022
10.6084/m9.figshare.17898185.v2	Pharmacological suppression of glycogen synthase kinase-3 reactivates HIV-1 from latency via activating Wnt/β-catenin/TCF1 axis in CD4<sup>+</sup> T cells	Taylor & Francis	2022
10.6084/m9.figshare.21080953	Clinical features of the first critical case of acute encephalitis caused by the avian influenza A (H5N6) virus	Taylor & Francis	2022
10.6084/m9.figshare.21080953.v2	Clinical features of the first critical case of acute encephalitis caused by the avian influenza A (H5N6) virus	Taylor & Francis	2022
10.6084/m9.figshare.21252603.v2	Outbreak of occupational <i>Brucella</i> infection caused by live attenuated <i>Brucella</i> vaccine in a biological products company in Chongqing, China, 2020	Taylor & Francis	2022
10.6084/m9.figshare.19187785.v2	Infections with highly pathogenic avian influenza A virus (HPAIV) H5N8 in harbor seals at the German North Sea coast, 2021	Taylor & Francis	2022
10.6084/m9.figshare.21252603	Outbreak of occupational <i>Brucella</i> infection caused by live attenuated <i>Brucella</i> vaccine in a biological products company in Chongqing, China, 2020	Taylor & Francis	2022
10.6084/m9.figshare.20509183	A variant NS1 protein from H5N2 avian influenza virus suppresses PKR activation and promotes replication and virulence in mammals	Taylor & Francis	2022
10.6084/m9.figshare.20509183.v2	A variant NS1 protein from H5N2 avian influenza virus suppresses PKR activation and promotes replication and virulence in mammals	Taylor & Francis	2022
10.5281/zenodo.7106267	The effect of soil moisture on the thermal compensatory response of microbial respiration	Zenodo	2022
10.5285/18be3704-0a6d-4917-aa2e-bf38927321c5	Grid-to-Grid model estimates of river flow for Great Britain driven by UK Climate Projections 2018 (UKCP18) Regional (12km) data (1980 to 2080) v2	NERC EDS Environmental Information Data Centre	2022
10.5285/755e0369-f8db-4550-aabe-3f9c9fbcb93d	Gridded simulations of available precipitation (rainfall + snowmelt) for Great Britain, developed from observed data (1961-2018) and climate projections (1980-2080)	NERC EDS Environmental Information Data Centre	2022
10.5285/8dde3529-1cf7-4b0f-907d-a1631f38afd7	Genotype-phenotype association for mate choice in progeny of Drosophila simulans backcross	NERC EDS Environmental Information Data Centre	2022
10.5285/fc9423d6-3d54-467f-bb2b-fc7357a3941f	Gridded estimates of hourly areal rainfall for Great Britain 1990-2016 [CEH-GEAR1hr] v2	NERC EDS Environmental Information Data Centre	2022
10.5285/c67fde7f-a1c8-4cb4-a76e-0c6d21c82222	Wild rodent trapping, tracking and sampling for genetics and gut microbiome, Silwood Park, Berkshire, November 2014 to November 2015	NERC EDS Environmental Information Data Centre	2022
10.5285/e5854431-6fa4-4ff0-aa02-3de68763c952	Data on immunological expression and phenotypes in a natural population of field voles in Kielder Forest, UK 2015-2017	NERC EDS Environmental Information Data Centre	2022
10.5285/06ea87f3-476d-40fd-acce-e6923e786d48	Changes in gene expression and encapsulation in Drosophila melanogaster caused by exposure to parasitoid wasps v2	NERC EDS Environmental Information Data Centre	2022
10.5285/bf82cec2-5f8a-407c-bf74-f8689ca35e83	Motion-activated camera trap images of wildlife from the Red Forest, Chornobyl, Ukraine, 2016-2017	NERC EDS Environmental Information Data Centre	2022
10.5285/ca785f4c-5e45-4743-83bb-e30dd620de2e	Insect visitations to wildflower seed mix trials on farms in West Sussex and Oxfordshire from 2019-2021	NERC EDS Environmental Information Data Centre	2022
10.5285/26b8ddd4-09fd-4e40-a556-6a8f3a7481ea	Soil moisture product merged from satellite and modelled data for Great Britain, April 2015-December 2017	NERC EDS Environmental Information Data Centre	2022
10.5285/1bb90673-ad37-4679-90b9-0126109639a9	Hydrological projections for the UK, based on UK Climate Projections 2018 (UKCP18) data, from the Enhanced Future Flows and Groundwater (eFLaG) project	NERC EDS Environmental Information Data Centre	2022
10.5285/d301c5f5-77f5-41ba-934e-a80e1293d4cd	Physical and geochemical properties of saltmarsh soils from narrow diameter gouge cores in UK saltmarshes collected between 2018 and 2021	NERC EDS Environmental Information Data Centre	2022
10.5285/ca302d30-7b8b-46ec-90b6-67b79df00c92	European Monitoring and Evaluation Program Model for the UK (EMEP4UK) daily atmospheric composition for 2002-2021	NERC EDS Environmental Information Data Centre	2022
10.5285/76057b0a-b18f-496f-891c-d5b22bd0b291	Grid-to-Grid model estimates of river flow for Northern Ireland driven by UK Climate Projections 2018 (UKCP18) Regional (12km) data (1980 to 2080) v2	NERC EDS Environmental Information Data Centre	2022
10.5285/e674e08c-fbf5-411b-940c-7e31014f0e76	Social surveys to environmental scientists and local stakeholders in Chinese villages to understand knowledge management dynamics	NERC EDS Environmental Information Data Centre	2022
10.5285/cb8840f2-c630-4a86-9bba-d0e070d56f04	Spatial mapping of surficial soil organic carbon storage and stocks across Great British saltmarshes	NERC EDS Environmental Information Data Centre	2022
10.5285/78bc21a9-39e0-4efc-992c-5587439fe6be	 Predicted erosion hazards to electricity transmission towers in the Mersey River valley under hypothetical future flow scenarios, 2018-2050	NERC EDS Environmental Information Data Centre	2022
10.5285/346124fd-a0c6-490f-b5af-eaccbb26ab6b	Historical (1950-2014) and projected (2015-2100) hydrological model (HMF-WA) estimates of monthly mean and annual maximum river flows across West Africa driven by CMIP6 projected climate data	NERC EDS Environmental Information Data Centre	2022
10.5285/cce26277-0b17-4c25-aa08-dd1486f89d9b	Hydraulic mobility of aquatic insect (Trichoptera) bioconstructions and incorporated sediments	NERC EDS Environmental Information Data Centre	2022
10.5285/f7142ced-f6ff-486b-af33-44fb8f763cde	Grid-to-Grid model estimates of soil moisture for Great Britain and Northern Ireland driven by UK Climate Projections 2018 (UKCP18) Regional (12km) data (1980 to 2080)	NERC EDS Environmental Information Data Centre	2022
10.5285/37f17f6c-66f6-454c-bd52-7c601ef20ca2	Elterwater inner basin: Physical, ecological and chemical lake measurements, 2018-19	NERC EDS Environmental Information Data Centre	2022
10.5285/c099d04e-72e0-4ee9-ac72-11dc004ec1f6	Motion-activated camera trap images of Eurasian Lynx in the Ukrainian Chornobyl Exclusion Zone, 2012-2018	NERC EDS Environmental Information Data Centre	2022
10.5285/9bd7754d-ea87-4b35-bec1-f39d5cc76db6	 Wildlife camera trap photographs from the Chornobyl Exclusion Zone, Ukraine (June 2020 - November 2020) following extensive wildfires	NERC EDS Environmental Information Data Centre	2022
10.5285/26ce15dd-f994-40e0-8a09-5f257cc1f2ab	Peak flow and probability of exceedance data for Grid-to-Grid modelled widespread flooding events across mainland GB from 1980-2010 and 2050-2080	NERC EDS Environmental Information Data Centre	2022
10.5285/3b44375a-cbe6-468c-9395-41471054d0f3	Multi-tier archetypes to characterise British landscapes, farmland and farming practices	NERC EDS Environmental Information Data Centre	2022
10.5285/e5554b83-910f-4030-8f4e-81967dc7047c	Dry bulk density, loss on ignition and organic carbon content of surficial soils from English and Welsh salt marshes 2019	NERC EDS Environmental Information Data Centre	2022
10.5061/dryad.5dv41ns59	Sex-specific body mass aging trajectories in adult Asian elephants	Dryad	2022
10.15472/53nfjb	Colección Colombiana de Helmintos	Universidad de Antioquia	2022
10.25907/00675	High self-paternity levels and effects of fertilised-seed number on size of strawberry fruit	University of the Sunshine Coast	2022
10.34810/data166	Digitisation of the Roman Circus of Tarragona. 3D point clouds	CORA.Repositori de Dades de Recerca	2022
10.24416/uu01-lwnx9b	Data supplement to: Vegetation reconfigures barrier coasts and affects tidal basin infilling under sea level rise	Utrecht University	2022
10.24416/uu01-pb440d	"µCT data for ""A new method for determining fluid flux at high pressures applied to the dehydration of serpentinites"""	Utrecht University	2022
10.24416/uu01-fe3s8v	IODP Leg 342 Site U1411 planktic foraminifera across the Eocene Oligocene Transition	Utrecht University	2022
10.24416/uu01-6jhxy9	Core photographs of the Rotliegend reservoir of the Groningen gas field and surrounding areas	Utrecht University	2022
10.24416/uu01-czm7sv	"Data supplement to ""Effects of sea-level rise on dredging and dredged estuary morphology"""	Utrecht University	2022
10.24416/uu01-mo2ff3	History Database of the Global Environment 3.2	Utrecht University	2022
10.24416/uu01-g4ho5i	History Database of the Global Environment 3.1	Utrecht University	2022
10.24416/uu01-7d470v	History Database of the Global Environment 2.0	Utrecht University	2022
10.24416/uu01-kew4xn	Microstructural data used in “Drill core from seismically active sandstone gas reservoir yields clues to internal deformation mechanisms” 	Utrecht University	2022
10.24416/uu01-44l775	Data supplement to the GLOBGM v1.0: a parallel implementation of a 30 arcsec PCR-GLOBWB-MODFLOW global-scale groundwater model	Utrecht University	2022
10.24416/uu01-by9o4s	"Output of model simulations used for publication ""South Asian agriculture increasingly dependent on meltwater and groundwater"""	Utrecht University	2022
10.24416/uu01-i32z95	"Data supplement to ""A Study in Blue: Secondary Copper-rich Minerals and their Associated Bacterial Diversity in Icelandic Lava Tubes"""	Utrecht University	2022
10.34810/data214	Factors influencing intention to participate in breast cancer screening.	CORA.Repositori de Dades de Recerca	2022
10.18751/climate/timeseries/chtm/1.3	CHTM: Area-mean temperature of Switzerland	Federal Office of Meteorology and Climatology MeteoSwiss	2022
10.6084/m9.figshare.20402679	Phase behaviour profile of three compound mixtures in Liquid-Liquid Equilibrium	figshare	2022
10.23668/psycharchives.12181	Dataset and Codebook for the TAEG - Affinity for Technology Questionnaire	PsychArchives	2022
10.14291/tccon.ggg2020	2020 TCCON Data Release	CaltechDATA	2022
10.14291/tccon.ggg2020.easttroutlake01.r0	TCCON data from East Trout Lake, SK (CA), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.burgos01.r0	TCCON data from Burgos, Ilocos Norte (PH), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.izana01.r1	TCCON data from Izana (ES), Release GGG2020.R1	CaltechDATA	2022
10.14291/tccon.ggg2020.saga01.r0	TCCON data from Saga (JP), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.lauder01.r0	TCCON data from Lauder (NZ), 120HR, Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.lauder02.r0	TCCON data from Lauder (NZ), 125HR, Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.lauder03.r0	TCCON data from Lauder (NZ), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.sodankyla01.r0	TCCON data from Sodankylä (FI), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.tsukuba02.r0	TCCON data from Tsukuba (JP), 125HR, Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.pasadena01.r0	TCCON data from Caltech (US), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.fourcorners01.r0	TCCON data from Four Corners (US), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.manaus01.r0	TCCON data from Manaus (BR), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.paris01.r0	TCCON data from Paris (FR), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.reunion01.r0	TCCON data from Réunion Island (RE), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.bremen01.r0	TCCON data from Bremen (DE), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.jpl01.r0	TCCON data from Jet Propulsion Laboratory (US), 2007, Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.jpl02.r0	TCCON data from Jet Propulsion Laboratory (US), 2011, Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.parkfalls01.r1	TCCON data from Park Falls (US), Release GGG2020.R1	CaltechDATA	2022
10.14291/tccon.ggg2020.rikubetsu01.r0	TCCON data from Rikubetsu (JP), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.xianghe01.r0	TCCON data from Xianghe, China, Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.nyalesund01.r0	TCCON data from Ny-Ålesund, Svalbard (NO), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.edwards01.r0	TCCON data from Edwards (US), Release GGG2020.R0	CaltechDATA	2022
10.14291/tccon.ggg2020.eureka01.r0	TCCON data from Eureka (CA), Release GGG2020.R0	CaltechDATA	2022
10.16904/envidat.344	Seilaplan Tutorial: Merge DTM tiles	EnviDat	2022
10.16904/envidat.342	Seilaplan Tutorial: DTM download with SwissGeoDownloader	EnviDat	2022
10.16904/envidat.343	Seilaplan Tutorial: DTM download from swisstopo website	EnviDat	2022
10.16904/envidat.345	Seilaplan Tutorial: Load WMS layers as background maps	EnviDat	2022
10.17882/89143	Ocean Microstructure Glider observations in Cook Strait, New Zealand	SEANOE	2022
10.5281/zenodo.13918431	Greenhouse gas profiles from the 2021 HEMERA-TWIN balloon launch	Zenodo	2022
10.5683/sp3/9oqjoc	Manitoba Longitudinal Study of Young Adults [Canada]	Borealis	2022
10.23637/rpg5-plotphotos-01	Dataset: Park Grass Plot Photos	Rothamsted Research	2022
10.23637/rrs1-soilcn1959-2014-01	Dataset: Highfield Bare Fallow soil chemical properties, 1959-2014	Electronic Rothamsted Archive, Rothamsted Research	2022
10.23637/wrn3-cropping1938-2020-02	Dataset: Woburn Ley-arable experiment cropping sequence 1938-2020	Electronic Rothamsted Archive, Rothamsted Research	2022
10.23637/wrn3-wheat7618-01	Dataset: Woburn Ley-arable experiment: yields of wheat as first test crop, 1976-2018	Electronic Rothamsted Archive, Rothamsted Research	2022
10.23637/wxw6-yield7726-01	Dataset: Woburn Continuous Wheat Experiment yields 1877-1926	Electronic Rothamsted Archive, Rothamsted Research	2022
10.23637/wxw6-yield2742-01	Dataset: Woburn Continuous Wheat Experiment yields 1927-1942	Electronic Rothamsted Archive, Rothamsted Research	2022
10.23637/wxb6-yield4366-01	Dataset: Woburn Continuous Barley Experiment yields 1943-1966	Electronic Rothamsted Archive, Rothamsted Research	2022
10.23637/wxb6-yield7726-01	Dataset: Woburn Continuous Barley Experiment yields 1877-1926	Electronic Rothamsted Archive, Rothamsted Research	2022
10.23637/wxb6-yield2742-01	Dataset: Woburn Continuous Barley Experiment yields 1927-1942	Electronic Rothamsted Archive, Rothamsted Research	2022
10.23637/rpg5-species_2010-2012-01	Dataset: Park Grass Species, Fertilizer and Lime Treatments 2010-2012	Electronic Rothamsted Archive, Rothamsted Research	2022
10.23637/rpg5-yields1903-1964-01	Dataset: Park Grass Hay Yields, Fertilizer and Lime Treatments 1903-1964	Electronic Rothamsted Archive, Rothamsted Research	2022
10.23637/rex4-yld4075-01	Dataset: Exhaustion Land Experiment annual crop yields 1940-1975	Electronic Rothamsted Archive, Rothamsted Research	2022
10.23637/rex4-yld5601-01	Dataset: Exhaustion Land Experiment annual crop yields 1856-1901	Electronic Rothamsted Archive, Rothamsted Research	2022
10.15468/dl.wgegaj	Occurrence Download	The Global Biodiversity Information Facility	2022
10.15468/nq3788	Mapping recovery in the Thomas Fire Scar - Powered by Anecdata.org	The Community Environmental Health Laboratory at MDI Biological Laboratory	2022
10.15468/6l4ban	Vogeltrekstation (NL) - Historical Data on Timing of Ringing of Nestling Birds	The Netherlands Institute of Ecology (NIOO-KNAW)	2022
10.5061/dryad.hqbzkh1kv	Data from: Photoperiod and rainfall are associated with seasonal shifts in social structure in a songbird	Dryad	2022
10.25934/pr00007544	Sensory trick and benefit from botulinum toxin in cervical dystonia	Vivli	2022
10.15468/vgpnxz	Distribution of marine forests based on citizen science	Centre of Marine Sciences	2022
10.15468/dl.ngym3r	Occurrence Download	The Global Biodiversity Information Facility	2022
10.15468/dl.fqc9t3	Occurrence Download	The Global Biodiversity Information Facility	2022
10.5878/9ex1-he18	Distributed Optic Fibre Sensor data, Digital Image Correlation data and Actuator data.	Chalmers University of Technology	2022
10.5878/rnn3-dy47	Distributed Optic Fibre Sensor data, Digital Image Correlation data and Actuator data.	Chalmers University of Technology	2022
10.15468/znol4z	Capture Mark Recapture Data for Scottish Elasmobranchs: 2009-2018	Scottish Shark Tagging Programme, The	2022
10.15468/bqpd1n	The Rock Pool Project database - intertidal species records from rocky shore habitats - from February 2019	The Rock Pool Project	2022
10.15468/wczfzn	Vermont Bumble Bee Atlas 2012 - 2014	Vermont Center for Ecostudies	2022
10.15468/2wgzwe	Programme d'observation naturaliste participative avec l'application mobile INPN Espèces - Application INPN Espèces: Observations naturalistes, participatives et opportunistes, fondées sur des photographies	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	2022
10.15468/padypc	Vigie-Chiro : suivi acoustique routier en Ile-de-France	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	2022
10.15468/8eao8z	Powdery Mildew Citizen Science Survey, UK, 2013-2015	University of Reading	2022
10.6084/m9.figshare.20652271.v1	Additional file 1 of Behavioral differences among domestic cats in the response to cat-attracting plants and their volatile compounds reveal a potential distinct mechanism of action for actinidine	figshare	2022
10.16904/envidat.271	"Data for the publication ""Secondary ice production processes in wintertime alpine mixed-phase clouds"""	EnviDat	2022
10.6084/m9.figshare.21377264	Adverse health effects and stresses on offspring due to paternal exposure to harmful substances	Taylor & Francis	2022
10.6084/m9.figshare.21377264.v1	Adverse health effects and stresses on offspring due to paternal exposure to harmful substances	Taylor & Francis	2022
10.3886/icpsr38528	National Neighborhood Data Archive (NaNDA): Socioeconomic Status and Demographic Characteristics of Census Tracts and ZIP Code Tabulation Areas, United States, 1990-2022	ICPSR - Interuniversity Consortium for Political and Social Research	2022
10.17190/amf/1846665	AmeriFlux US-UiC University of Illinois Maize-Soy	USDA/ARS	2022
10.17190/amf/1865483	AmeriFlux US-UC2 LTAR UCB (Upper Chesapeake Bay) EC2	USDA ARS Pasture Sytems and Watershed Management Research Unit	2022
10.17190/amf/1846664	AmeriFlux US-UiB University of Illinois Miscanthus	USDA/ARS	2022
10.17190/amf/1865482	AmeriFlux US-UC1 LTAR UCB (Upper Chesapeake Bay) EC1	USDA ARS Pasture Sytems and Watershed Management Research Unit	2022
10.17190/amf/1880916	AmeriFlux US-SSH Susquehanna Shale Hills Critical Zone Observatory	Department of Meteorology, Earth and Environmental Systems Institute, the Pennsylvania University	2022
10.17190/amf/1880915	AmeriFlux US-RGW Desha County Rice Farm	Arva Intelligence Corp.	2022
10.17190/amf/1880912	AmeriFlux US-PFo SE1 Lake-2 CHEESEHEAD 2019	University of Wisconsin-Madison	2022
10.17190/amf/1890484	AmeriFlux US-PFf NW5 Grass-1 CHEESEHEAD 2019	University of Wisconsin – Madison	2022
10.17190/amf/1870590	AmeriFlux US-PAS Florida, Paspalum notatum pasture	University of Florida	2022
10.17190/amf/1902276	AmeriFlux US-Mo2 LTAR CMRB Tucker Prairie (CMRB TP)	USDA Agricultural Research Service, Cropping Systems & Water Quality Research Unit	2022
10.17190/amf/1870589	AmeriFlux US-Mo3 LTAR CMRB Field 3 (CMRB BAU)	USDA Agricultural Research Service, Cropping Systems & Water Quality Research Unit	2022
10.17190/amf/1870588	AmeriFlux US-Mo1 LTAR CMRB Field 1 (CMRB ASP)	USDA Agricultural Research Service, Cropping Systems & Water Quality Research Unit	2022
10.17190/amf/1865478	AmeriFlux US-KPL Lily Lake Fen	University of Alaska Anchorage	2022
10.17190/amf/1890483	AmeriFlux US-Hsm Hill Slough Marsh	University of California, Berkeley	2022
10.17190/amf/1902275	AmeriFlux US-Cst Crossett Experimental Forest	Indiana University	2022
10.17190/amf/1846663	AmeriFlux US-CS5 Central Sands Irrigated Agricultural Field	University of Wisconsin-Madison	2022
10.17190/amf/1865477	AmeriFlux US-CdM Cedar Mesa	University of Utah	2022
10.17190/amf/1865475	AmeriFlux US-CC1 Coloma Corn 1	University of Wisconsin	2022
10.17190/amf/1846660	AmeriFlux US-Act Acton Lake Flux Tower Site	US EPA Office of Research and Development	2022
10.17190/amf/1902274	AmeriFlux CL-SDP Senda Darwin Peatland	Pontifical Catholic University of Chile	2022
10.17190/amf/1902273	AmeriFlux CL-SDF Senda Darwin Forest	Pontifical Catholic University of Chile	2022
10.17190/amf/1865474	AmeriFlux AR-CCg Carlos Casares grassland	INTA	2022
10.17190/amf/1880910	AmeriFlux AR-CCa Carlos Casares agriculture	INTA	2022
10.18112/openneuro.ds004215.v1.0.0	The NIMH Intramural Healthy Volunteer Dataset	Openneuro	2022
