doi	title	publisher	publicationYear
10.6084/m9.figshare.28006467.v1	Flavin mononucleotide, a potent inhibitor of insulin-degrading enzyme: an <i>in-silico</i> study	Taylor & Francis	2024
10.6084/m9.figshare.28006467	Flavin mononucleotide, a potent inhibitor of insulin-degrading enzyme: an <i>in-silico</i> study	Taylor & Francis	2024
10.5281/zenodo.11261762	"Repoduction package for the paper ""A probe of the maximum energetics of fast radio bursts through a prolific repeating source"""	Zenodo	2024
10.5281/zenodo.11261763	"Repoduction package for the paper ""A probe of the maximum energetics of fast radio bursts through a prolific repeating source"""	Zenodo	2024
10.6084/m9.figshare.28001450	GBM-Reservoir: Dataset and Segmentations	figshare	2024
10.6084/m9.figshare.28001450.v20	GBM-Reservoir: Dataset and Segmentations	figshare	2024
10.5281/zenodo.13132968	MBES M3 KONGSBERG HF MODEL TEST TANK MARINE DEBRIS DATASET	Zenodo	2024
10.5281/zenodo.13759505	MBES M3 KONGSBERG HF MODEL TEST TANK MARINE DEBRIS DATASET	Zenodo	2024
10.34810/data1810	"Replication data for: ""Sex Differences in Prelimbic Cortex Calcium Dynamics During Stress and Fear Learning """	CORA.Repositori de Dades de Recerca	2024
10.5281/zenodo.7089120	LukProt - an animal evolution-centric eukaryotic protein database	Zenodo	2024
10.5281/zenodo.13829058	LukProt - an animal evolution-centric eukaryotic protein database	Zenodo	2024
10.34810/data1495	Traditional Plant Knowledge for Addressing Gastrointestinal, Metabolic, and Nutritional Disorders	CORA.Repositori de Dades de Recerca	2024
10.6084/m9.figshare.26395326	On the prediction of rare events when sampling from large data	Taylor & Francis	2024
10.6084/m9.figshare.26395326.v1	On the prediction of rare events when sampling from large data	Taylor & Francis	2024
10.6084/m9.figshare.26347436.v1	Adaptive seamless phase II/III design with sequential estimation-adjusted urn model	Taylor & Francis	2024
10.6084/m9.figshare.26207067.v1	On the construction of trend free constant block sum PBIB designs	Taylor & Francis	2024
10.6084/m9.figshare.26347436	Adaptive seamless phase II/III design with sequential estimation-adjusted urn model	Taylor & Francis	2024
10.6084/m9.figshare.26207067	On the construction of trend free constant block sum PBIB designs	Taylor & Francis	2024
10.5281/zenodo.15571656	"Data for ""Industry-compatible silicon spin qubit unit cells exceeding 99% fidelity"""	Zenodo	2024
10.1594/pangaea.959549	Porewater nutrients of the Northeast Greenland (NEG) shelf sediments from POLARSTERN cruise PS109	PANGAEA	2024
10.1594/pangaea.959550	Porosity of the Northeast Greenland (NEG) shelf sediments from POLARSTERN cruise PS109	PANGAEA	2024
10.1594/pangaea.959554	Total organic carbon and total nitrogen (TOC and TN) concentration of the Northeast Greenland (NEG) shelf sediments from POLARSTERN cruise PS109	PANGAEA	2024
10.1594/pangaea.959134	Benthic macrofauna and foraminifera (&gt;500 µm) diversity, abundance and biomass on the Northeast Greenland (NEG) shelf sediments during POLARSTERN cruise PS109	PANGAEA	2024
10.1594/pangaea.959357	Benthic meiofauna diversity on the Northeast Greenland (NEG) shelf sediments during POLARSTERN cruise PS109	PANGAEA	2024
10.1594/pangaea.972993	A compilation of published pyrite sulfur isotopic compositions from the past 165 million years	PANGAEA	2024
10.1594/pangaea.959546	Grain size analysis of the Northeast Greenland (NEG) shelf sediments from POLARSTERN cruise PS109	PANGAEA	2024
10.1594/pangaea.959545	Ex situ diffusive oxygen uptake of the Northeast Greenland (NEG) shelf sediments from POLARSTERN cruise PS109	PANGAEA	2024
10.1594/pangaea.959553	Ex situ total oxygen uptake of the Northeast Greenland (NEG) shelf sediments from POLARSTERN cruise PS109	PANGAEA	2024
10.1594/pangaea.959548	Sedimentary pigments on the Northeast Greenland (NEG) Shelf from Polarstern cruise PS109	PANGAEA	2024
10.1594/pangaea.959552	Single prokaryotic cell abundances of the Northeast Greenland (NEG) shelf sediments from POLARSTERN cruise PS109	PANGAEA	2024
10.1594/pangaea.959351	Nematoda diversity and functional feeding groups on the Northeast Greenland (NEG) shelf during POLARSTERN cruise PS109	PANGAEA	2024
10.5281/zenodo.10818781	"Dataset for McClelland et al. ""Crop-yield tradeoffs reduce the climate change mitigation potential of soil"""	Zenodo	2024
10.5281/zenodo.13836954	"Dataset and publication ""Design and Scalable Synthesis of Thermochromic VO2-Based Coatings for Energy-Saving Smart Windows with Exceptional Optical Performance"""	Zenodo	2024
10.5281/zenodo.14499787	"Dataset and publication ""Design and Scalable Synthesis of Thermochromic VO2-Based Coatings for Energy-Saving Smart Windows with Exceptional Optical Performance"""	Zenodo	2024
10.5281/zenodo.12650828	"Dataset for article ""Synthesis of high surface area Cu/SiO2 nanofiber catalysts for non-oxidative ethanol dehydrogenation"""	Zenodo	2024
10.5281/zenodo.12650829	"Dataset for article ""Synthesis of high surface area Cu/SiO2 nanofiber catalysts for non-oxidative ethanol dehydrogenation"""	Zenodo	2024
10.21410/7e4/4igc3r	Voices of Chinese Society - Chinese Students	data.sciencespo	2024
10.5281/zenodo.14229747	"Dataset for ""Limits of analytical models of sandwich structures for optimization"""	Zenodo	2024
10.24416/uu01-94fnh0	History Database of the Global Environment 3.3	Utrecht University	2024
10.24416/uu01-2cbqhl	History Database of the Global Environment 3.3	Utrecht University	2024
10.24416/uu01-xutqn5	History Database of the Global Environment 3.2	Utrecht University	2024
10.6084/m9.figshare.26539708.v1	Metastatic castration resistant prostate cancer patients’ experience with Radium-223 treatment in Japan	Taylor & Francis	2024
10.6084/m9.figshare.26539708	Metastatic castration resistant prostate cancer patients’ experience with Radium-223 treatment in Japan	Taylor & Francis	2024
10.24416/uu01-ogxyno	HYDE data for the Global Carbon Budget (2023)	Utrecht University	2024
10.24416/uu01-d82eac	HYDE data for the Global Carbon Budget (2022)	Utrecht University	2024
10.24416/uu01-04qzeg	HYDE data for the Global Carbon Budget (2021)	Utrecht University	2024
10.24416/uu01-q6edb2	"Data supplement to ""A first attempt to model global hydrology at hyper-resolution"""	Utrecht University	2024
10.24416/uu01-sjbl73	CONDOR (Chilean ObservatioNs of DrOught chRonologies) - UPDATED - 	Utrecht University	2024
10.5281/zenodo.13969114	"Dataset for publication ""Structure and transport properties of FeS at planetary core conditions"""	Zenodo	2024
10.5281/zenodo.14602522	"Dataset for article ""Structure and transport properties of FeS at planetary core conditions"""	Zenodo	2024
10.25326/622	PM2.5 Mineral Analysis, Bambey, Senegal	Aeris	2024
10.6096/5006	Inputs for: Towards accurate Ca isotope fractionation at equilibrium between solids and solutions: theoretical schemes inter-comparison, advanced validation and the control of structural cations	Formater	2024
10.21950/tuqybq	CIM2RAWDYR: Creation of files for a dynamic simulation of the Iberia Peninsula in PSSE from a data set in CGMES-CIM format	e-cienciaDatos	2024
10.18150/7daihk	Quantitative phenomenology	RepOD	2024
10.57745/dpabmc	Body segment inertial parameters from 3D body scans of children	Recherche Data Gouv	2024
10.7910/dvn/a24kzu	NotunKuriBD	Harvard Dataverse	2024
10.6084/m9.figshare.27152507	Assessment of safety profile of ivabradine in real-world scenario using FDA adverse event reporting system database	Taylor & Francis	2024
10.6084/m9.figshare.27152507.v1	Assessment of safety profile of ivabradine in real-world scenario using FDA adverse event reporting system database	Taylor & Francis	2024
10.6084/m9.figshare.26663018.v1	Adverse events associated with teriparatide:a real-world disproportionality analysis of the Fda adverse event reporting system (faers)	Taylor & Francis	2024
10.6084/m9.figshare.26781254	Safety profiles of tetracycline-class drugs: a pharmacovigilance analysis of the FAERS database	Taylor & Francis	2024
10.6084/m9.figshare.26781254.v2	Safety profiles of tetracycline-class drugs: a pharmacovigilance analysis of the FAERS database	Taylor & Francis	2024
10.6084/m9.figshare.26781254.v1	Safety profiles of Tetracycline-class drugs: a pharmacovigilance analysis of the FAERS database	Taylor & Francis	2024
10.6084/m9.figshare.26819142.v1	Drug-induced erectile dysfunction: a real-world pharmacovigilance study using the FDA adverse event reporting system database	Taylor & Francis	2024
10.6084/m9.figshare.26819142	Drug-induced erectile dysfunction: a real-world pharmacovigilance study using the FDA adverse event reporting system database	Taylor & Francis	2024
10.6084/m9.figshare.26663018.v2	Adverse events associated with teriparatide: a real-world disproportionality analysis of the FDA adverse event reporting system (FAERS)	Taylor & Francis	2024
10.6084/m9.figshare.26406103	An experimental study of sentiment classification using deep-based models with various word embedding techniques	Taylor & Francis	2024
10.6084/m9.figshare.26406103.v1	An experimental study of sentiment classification using deep-based models with various word embedding techniques	Taylor & Francis	2024
10.6084/m9.figshare.28041082.v1	Recreational Anglers’ Specialization and Perception of Management Measures in Yucatan, Mexico	Taylor & Francis	2024
10.6084/m9.figshare.28041082	Recreational Anglers’ Specialization and Perception of Management Measures in Yucatan, Mexico	Taylor & Francis	2024
10.48708/7324394	書き継ぎ、読み継ぐ近代日本のうた150年の歴史 : 私家版・九大蔵書目録	九州大学	2024
10.5281/zenodo.13363746	Kruger National Park Boundary And Environmental Predictors	Ecological Solutions and Evidence	2024
10.14291/tccon.ggg2020.nicosia01.r1	TCCON data from Nicosia (CY), Release GGG2020.R1	CaltechDATA	2024
10.14291/tccon.ggg2020.karlsruhe01.r2	TCCON data from Karlsruhe (DE), Release GGG2020.R2	CaltechDATA	2024
10.14291/tccon.ggg2020.orleans01.r1	TCCON data from Orléans (FR), Release GGG2020.R1	CaltechDATA	2024
10.14291/tccon.ggg2020.bialystok01.r0	TCCON data from Bialystok (PL), Release GGG2020.R0	CaltechDATA	2024
10.20383/103.0847	Hydrologic outputs from the 2023 calibrated version of GEM-Hydro over the Great-Lakes and Ottawa River region	Federated Research Data Repository / dépôt fédéré de données de recherche	2024
10.20383/103.0818	Data, code and documentation for experimental warming and nitrogen deposition in clear-cuts and forest edges: assessing impacts on plant communities and tree seedling performance	Federated Research Data Repository / dépôt fédéré de données de recherche	2024
10.5281/zenodo.10881294	Assessing the fate and behaviour of plant nutrients in aquaponic systems by chemical equilibrium modelling: A meta-analytical approach	Zenodo	2024
10.16904/envidat.544	SwissRad10 Hourly light availability maps at 10 m resolution over Switzerland	EnviDat	2024
10.5683/sp3/jkp6co	Early detection intervals for epidemics caused by SARS-CoV-2 Omicron variant in multiple countries	Borealis	2024
10.17603/ds2-gqjm-t836	A Database of Cone Penetration Tests from North America	Designsafe-CI	2024
10.17863/cam.110235	"Data for ""Towards automatically verifying chemical structures: the powerful combination of 1H NMR and IR spectroscopy"""	Apollo - University of Cambridge Repository	2024
10.5281/zenodo.12608559	"Publication and supported data for manuscript ""Temperature Dependence of Relativistic Valence Band Splitting Induced by an Altermagnetic Phase Transition"""	Zenodo	2024
10.5281/zenodo.14766319	"Publication and supported data for manuscript ""Temperature Dependence of Relativistic Valence Band Splitting Induced by an Altermagnetic Phase Transition"""	Zenodo	2024
10.17882/102697	Global scale surface micro-plankton dataset collected with Deck Net and imaged with FlowCam during the Tara Pacific Expedition	SEANOE	2024
10.17882/102694	Global scale surface micro-plankton dataset collected with Bongo nets and imaged with FlowCam during the Tara Pacific Expedition	SEANOE	2024
10.17882/102537	Global scale surface meso-plankton and microplastics dataset collected with Manta Net and imaged with ZooScan during the Tara Pacific Expedition	SEANOE	2024
10.17882/102336	Global scale surface meso-plankton dataset collected with High-Speed Net and imaged with ZooScan during the Tara Pacific Expedition	SEANOE	2024
10.17882/101552	Population structure and reproductive biology of Alviniconcha hessleri	SEANOE	2024
10.34810/data1787	"Replication data for ""Diverse Approaches for the Difunctionalization of PPH Dendrimers, Precise Versus Stochastic: How Does this Influence Catalytic Performance?"""	CORA.Repositori de Dades de Recerca	2024
10.34810/data1806	The Novel as Global Form Project: Critical Reception and Circulation Data	CORA.Repositori de Dades de Recerca	2024
10.34810/data1143	Simulation and experimental data of frequency domain and time domain optical signal measurements for optical network digital twins	CORA.Repositori de Dades de Recerca	2024
10.15468/dl.fgrzp9	Occurrence Download	The Global Biodiversity Information Facility	2024
10.6084/m9.figshare.26304858.v1	Positioning gender in time-travel: time-travel TV dramas as dialogic resources for constructing and re-imagining identity among Mainland Chinese postgraduates in Hong Kong	Taylor & Francis	2024
10.6084/m9.figshare.26304858	Positioning gender in time-travel: time-travel TV dramas as dialogic resources for constructing and re-imagining identity among Mainland Chinese postgraduates in Hong Kong	Taylor & Francis	2024
10.34810/data1738	Replication Data for: Corticosterone administration immediately after peripuberty stress exposure does not prevent protracted stress-induced behavioral alterations	CORA.Repositori de Dades de Recerca	2024
10.34810/data1172	Replication Data for: Sex differences in neural projections of fear memory processing in mice and humans	CORA.Repositori de Dades de Recerca	2024
10.6084/m9.figshare.26222295	A new monomeric octahedral cadmium(II) complex based on 1,1-bis(3-methyl-4-imidazoline-2-thione)methane ligand with dye adsorption ability	Taylor & Francis	2024
10.6084/m9.figshare.26222295.v1	A new monomeric octahedral cadmium(II) complex based on 1,1-bis(3-methyl-4-imidazoline-2-thione)methane ligand with dye adsorption ability	Taylor & Francis	2024
10.34810/data1216	Methodological Videography of Bird Butchery: Replicating Early Human Techniques in Experimental Archaeology	CORA.Repositori de Dades de Recerca	2024
10.34810/data1867	Replication Data for: Assessment of power spectral density of microvascular hemodynamics in skeletal muscles at very low and low-frequency via near-infrared diffuse optical spectroscopies	CORA.Repositori de Dades de Recerca	2024
10.6075/j0474b2n	Patient and section data accompanying Pediatric Inflammatory Bowel Disease dataset. In Cell Image Library	UC San Diego Library Digital Collections	2024
10.5281/zenodo.14264386	Data on the quantitative response of microbial populations to prolonged drought and soil wetness under cold and warm spring conditions. Simulation in Phytotrone	Zenodo	2024
10.5281/zenodo.14246815	ARTEMIS project - Long-term field experiment (LTE) dataset for crop modelling	Zenodo	2024
10.5683/sp3/bylsoc	AGRI National Project: COVID Online Panel	Borealis	2024
10.26093/cds/vizier.61373201	4XMM/GaiaDR3 cross-match	Centre de Donnees Strasbourg (CDS)	2024
10.23637/rpg5-pgyields19652024-1	Dataset: Park Grass Yields and Fertilizer Treatments 1965-2024	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/rbk1-trace2005-01	Dataset: Broadbalk wheat grain micronutrients 1845-2005	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/rpg5-yields6523-01	Dataset: Park Grass Hay Yields, Fertilizer and Lime Treatments 1965-2023	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/rmstmasunhours1893-2023-01	Dataset: Total Monthly and Annual Sunshine Hours at Rothamsted 1893-2023	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/rmsmmairtemp1878-2023-01	Dataset: Monthly Mean Average Air Temperature at Rothamsted 1878-2023	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/rmstarain1853-2023-01	Dataset: Total Annual Rainfall at Rothamsted 1853-2023	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/wrn20-sed-01	Dataset: Woburn Erosion Reference Experiment soil erosion and surface runoff data	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/wrn20-soil-01	Dataset: Woburn Erosion Reference Experiment plot soil total C and N	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/wcs10-soil-02	Dataset: Woburn long-term liming experiment soil chemical properties 1962-1996	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/wrn20-yield-01	Dataset: Woburn Erosion Reference Experiment crop yields.	Electronic Rothamsted Archive, Rothamsted Research	2024
10.23637/rms-rmaatemp-03	Dataset: Annual Mean Air Temperature at Rothamsted 1878-2023	Electronic Rothamsted Archive, Rothamsted Research	2024
10.6084/m9.figshare.26048257.v1	‘Male cystitis does not exist’: A qualitative study of general practitioners’ experiences and management of male urinary tract infections in France	Taylor & Francis	2024
10.6084/m9.figshare.26048257	‘Male cystitis does not exist’: A qualitative study of general practitioners’ experiences and management of male urinary tract infections in France	Taylor & Francis	2024
10.6084/m9.figshare.28000314	Development of the face-to-face component and recruitment strategy of a primary care digital social intervention for patients with asthma: Qualitative focus groups and interviews with stakeholders	Taylor & Francis	2024
10.6084/m9.figshare.28000314.v1	Development of the face-to-face component and recruitment strategy of a primary care digital social intervention for patients with asthma: Qualitative focus groups and interviews with stakeholders	Taylor & Francis	2024
10.6084/m9.figshare.25714412.v1	Development and validation of a risk prediction model for hospital admission in COVID-19 patients presenting to primary care	Taylor & Francis	2024
10.6084/m9.figshare.25499177	Moving forward after the COVID-19 pandemic: Lessons learned in primary care from the multi-country PRICOV-19 study	Taylor & Francis	2024
10.6084/m9.figshare.25499177.v1	Moving forward after the COVID-19 pandemic: Lessons learned in primary care from the multi-country PRICOV-19 study	Taylor & Francis	2024
10.6084/m9.figshare.25714412	Development and validation of a risk prediction model for hospital admission in COVID-19 patients presenting to primary care	Taylor & Francis	2024
10.6084/m9.figshare.27866741	Contemporary perspectives regarding domestic violence and abuse in primary care: Cross-sectional NHS patients survey	Taylor & Francis	2024
10.6084/m9.figshare.27926878	Setting targets for antibiotic use in general practice in Europe: A scoping review	Taylor & Francis	2024
10.6084/m9.figshare.27866741.v1	Contemporary perspectives regarding domestic violence and abuse in primary care: Cross-sectional NHS patients survey	Taylor & Francis	2024
10.6084/m9.figshare.27926878.v1	Setting targets for antibiotic use in general practice in Europe: A scoping review	Taylor & Francis	2024
10.6084/m9.figshare.28000311.v1	The impact of COVID-19 pandemic on Primary Health Care through ‘health providers’ eyes’: Α qualitative study of focus groups and individual interviews in Greece	Taylor & Francis	2024
10.6084/m9.figshare.28000311	The impact of COVID-19 pandemic on Primary Health Care through ‘health providers’ eyes’: Α qualitative study of focus groups and individual interviews in Greece	Taylor & Francis	2024
10.6084/m9.figshare.26880599	How to overcome information and communication barriers in Human Papillomavirus vaccination? A SWOT analysis based on the opinions of European family doctors in contact with young people and their parents	Taylor & Francis	2024
10.6084/m9.figshare.26880599.v1	How to overcome information and communication barriers in Human Papillomavirus vaccination? A SWOT analysis based on the opinions of European family doctors in contact with young people and their parents	Taylor & Francis	2024
10.6084/m9.figshare.25965715	Children and young people’s consultation rates for psychosocial problems between 2016 and 2021 in the Netherlands	Taylor & Francis	2024
10.6084/m9.figshare.25965715.v1	Children and young people’s consultation rates for psychosocial problems between 2016 and 2021 in the Netherlands	Taylor & Francis	2024
10.6084/m9.figshare.27320366.v1	Task shifting to improve practice efficiency: A survey among general practitioners in non-urban Baden-Wuerttemberg, Germany	Taylor & Francis	2024
10.6084/m9.figshare.26396695	Multidisciplinary management of patients with cancer in France: The SINPATIC qualitative study	Taylor & Francis	2024
10.6084/m9.figshare.27901017	‘I just felt either I’m going to kill someone or I’m going to end up killing myself’. How does it feel to be burnt out as a practicing UK GP?	Taylor & Francis	2024
10.6084/m9.figshare.27320366	Task shifting to improve practice efficiency: A survey among general practitioners in non-urban Baden-Wuerttemberg, Germany	Taylor & Francis	2024
10.6084/m9.figshare.26396695.v1	Multidisciplinary management of patients with cancer in France: The SINPATIC qualitative study	Taylor & Francis	2024
10.6084/m9.figshare.27269846.v1	The development of a tool for GPs to manage overweight and obesity in children: A Delphi study	Taylor & Francis	2024
10.6084/m9.figshare.27901017.v1	‘I just felt either I’m going to kill someone or I’m going to end up killing myself’. How does it feel to be burnt out as a practicing UK GP?	Taylor & Francis	2024
10.6084/m9.figshare.27269846	The development of a tool for GPs to manage overweight and obesity in children: A Delphi study	Taylor & Francis	2024
10.6084/m9.figshare.27732327.v1	Registration and management of children with overweight by general practitioners in The Netherlands	Taylor & Francis	2024
10.6084/m9.figshare.27732327	Registration and management of children with overweight by general practitioners in The Netherlands	Taylor & Francis	2024
10.6084/m9.figshare.26161740.v1	Early-career general practitioners’ career intentions in Estonia: A qualitative study	Taylor & Francis	2024
10.6084/m9.figshare.26161740	Early-career general practitioners’ career intentions in Estonia: A qualitative study	Taylor & Francis	2024
10.17882/89505	MAP-IO (Marion Dusfresne Atmospheric Program - Indian Ocean) flow cytometry	SEANOE	2024
10.15468/dl.j52u7u	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.8yuksb	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.ed3h5s	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.afx2za	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.e7fsf5	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.ch6wq2	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.bcegty	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.knaznw	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.369z7w	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.xx59d3	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.3tsbwj	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.68uwxs	Occurrence Download	The Global Biodiversity Information Facility	2024
10.21950/cot0n7	Datos para pruebas de localización híbrida en robótica móvil	e-cienciaDatos	2024
10.15468/pzo4mb	Species observations during citizen science expeditions	Norwegian Biodiversity Information Centre	2024
10.15468/qqkhd5	The Taiwan Breeding Bird Survey Data	Taiwan Biodiversity Research Institute	2024
10.15468/t4rau8	Xerces Society - Bumble Bee Watch	United States Geological Survey	2024
10.15468/r3xakd	UK Roadkill Records	The Road Lab UK	2024
10.15468/ejb47y	Roadkill	University of Natural Resources and Life Sciences, Vienna	2024
10.15468/bcuhep	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium	Service Public de Wallonie – Département d’Etude du Milieu Naturel et Agricole (SPW – DEMNA)	2024
10.7916/d6gy-yh28	 GRID3 COD - Settlement Extents v3.1	Columbia University	2024
10.15468/dl.r8a9aa	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.qenx7u	Occurrence Download	The Global Biodiversity Information Facility	2024
10.6084/m9.figshare.28098258.v1	How integration of socio-ecological data can shape regional environmental management decisions: an example from Australia	Taylor & Francis	2024
10.6084/m9.figshare.28098258	How integration of socio-ecological data can shape regional environmental management decisions: an example from Australia	Taylor & Francis	2024
10.15468/dl.ywr2jf	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.dqh9eq	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.qz6kff	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.7myk3h	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.q7tawd	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/dl.e8tz2b	Occurrence Download	The Global Biodiversity Information Facility	2024
10.15468/xj0ikb	ABV - Common breeding birds in Flanders, Belgium	Research Institute for Nature and Forest (INBO)	2024
10.15468/43z4mj	Sea turtle sightings in Taiwan | 台灣海龜目擊紀錄	TurtleSpot Taiwan 海龜點點名	2024
10.6084/m9.figshare.25835077	Efficient oil/water separation using a superhydrophobic polyurethane sponge fabricated by a facile dip-coating method	Taylor & Francis	2024
10.6084/m9.figshare.25835077.v1	Efficient oil/water separation using a superhydrophobic polyurethane sponge fabricated by a facile dip-coating method	Taylor & Francis	2024
10.6084/m9.figshare.26130910.v1	Recommendations for the selection of nucleoside analogues as antihuman herpesvirus drugs: a real-world analysis of reported cases from the FDA adverse event reporting system	Taylor & Francis	2024
10.6084/m9.figshare.26130910	Recommendations for the selection of nucleoside analogues as antihuman herpesvirus drugs: a real-world analysis of reported cases from the FDA adverse event reporting system	Taylor & Francis	2024
10.6084/m9.figshare.25872155	Safety assessment of clomiphene: a real-world pharmacovigilance analysis from the Food and Drug Administration adverse event reporting system	Taylor & Francis	2024
10.6084/m9.figshare.25872155.v1	Safety assessment of clomiphene: a real-world pharmacovigilance analysis from the Food and Drug Administration adverse event reporting system	Taylor & Francis	2024
10.6084/m9.figshare.28102986.v1	Additional file 9 of The Rhipicephalus sanguineus group: updated list of species, geographical distribution, and vector competence	figshare	2024
10.6084/m9.figshare.28102965.v1	Additional file 2 of The Rhipicephalus sanguineus group: updated list of species, geographical distribution, and vector competence	figshare	2024
10.6084/m9.figshare.28102968.v1	Additional file 3 of The Rhipicephalus sanguineus group: updated list of species, geographical distribution, and vector competence	figshare	2024
10.6084/m9.figshare.28102968	Additional file 3 of The Rhipicephalus sanguineus group: updated list of species, geographical distribution, and vector competence	figshare	2024
10.6084/m9.figshare.28102971.v1	Additional file 4 of The Rhipicephalus sanguineus group: updated list of species, geographical distribution, and vector competence	figshare	2024
10.6084/m9.figshare.27714176.v1	Additional file 9 of Characterization of the Cannabis sativa glandular trichome epigenome	figshare	2024
10.6084/m9.figshare.27714179.v1	Additional file 10 of Characterization of the Cannabis sativa glandular trichome epigenome	figshare	2024
10.6084/m9.figshare.27714167.v1	Additional file 7 of Characterization of the Cannabis sativa glandular trichome epigenome	figshare	2024
10.6084/m9.figshare.27714161.v1	Additional file 5 of Characterization of the Cannabis sativa glandular trichome epigenome	figshare	2024
10.6084/m9.figshare.27714161	Additional file 5 of Characterization of the Cannabis sativa glandular trichome epigenome	figshare	2024
10.6084/m9.figshare.27714149.v1	Additional file 1 of Characterization of the Cannabis sativa glandular trichome epigenome	figshare	2024
10.6084/m9.figshare.27714152.v1	Additional file 2 of Characterization of the Cannabis sativa glandular trichome epigenome	figshare	2024
10.6084/m9.figshare.27644855	Additional file 2 of DNA methylation classifier to diagnose pancreatic ductal adenocarcinoma metastases from different anatomical sites	figshare	2024
10.6084/m9.figshare.27714176	Additional file 9 of Characterization of the Cannabis sativa glandular trichome epigenome	figshare	2024
10.6084/m9.figshare.27644861	Additional file 4 of DNA methylation classifier to diagnose pancreatic ductal adenocarcinoma metastases from different anatomical sites	figshare	2024
10.6084/m9.figshare.27714173.v1	Additional file 8 of Characterization of the Cannabis sativa glandular trichome epigenome	figshare	2024
10.6084/m9.figshare.27714164.v1	Additional file 6 of Characterization of the Cannabis sativa glandular trichome epigenome	figshare	2024
10.6084/m9.figshare.27644861.v1	Additional file 4 of DNA methylation classifier to diagnose pancreatic ductal adenocarcinoma metastases from different anatomical sites	figshare	2024
10.6084/m9.figshare.27644858.v1	Additional file 3 of DNA methylation classifier to diagnose pancreatic ductal adenocarcinoma metastases from different anatomical sites	figshare	2024
10.6084/m9.figshare.27644858	Additional file 3 of DNA methylation classifier to diagnose pancreatic ductal adenocarcinoma metastases from different anatomical sites	figshare	2024
10.6084/m9.figshare.27644855.v1	Additional file 2 of DNA methylation classifier to diagnose pancreatic ductal adenocarcinoma metastases from different anatomical sites	figshare	2024
10.6084/m9.figshare.27714155.v1	Additional file 3 of Characterization of the Cannabis sativa glandular trichome epigenome	figshare	2024
10.6084/m9.figshare.27676624.v1	Additional file 1 of Thinking on your feet: potentially enhancing phylogenetic tree learning accessibility through a kinaesthetic approach	figshare	2024
10.6084/m9.figshare.27184880.v1	Additional file 4 of APC mutations dysregulate alternative polyadenylation in cancer	figshare	2024
10.6084/m9.figshare.27184877.v1	Additional file 3 of APC mutations dysregulate alternative polyadenylation in cancer	figshare	2024
10.6084/m9.figshare.27184883.v1	Additional file 5 of APC mutations dysregulate alternative polyadenylation in cancer	figshare	2024
10.6084/m9.figshare.27184892.v1	Additional file 8 of APC mutations dysregulate alternative polyadenylation in cancer	figshare	2024
10.6084/m9.figshare.27184889.v1	Additional file 7 of APC mutations dysregulate alternative polyadenylation in cancer	figshare	2024
10.6084/m9.figshare.27184886.v1	Additional file 6 of APC mutations dysregulate alternative polyadenylation in cancer	figshare	2024
10.6084/m9.figshare.27042447.v1	Additional file 1 of Optimization of ribosome profiling in plants including structural analysis of rRNA fragments	figshare	2024
10.6084/m9.figshare.27012244.v1	Additional file 5 of STUB1-mediated K63-linked ubiquitination of UHRF1 promotes the progression of cholangiocarcinoma by maintaining DNA hypermethylation of PLA2G2A	figshare	2024
10.16904/envidat.564	10 years of intra-annual carbon isotopes in tree rings from 3 conifer species	EnviDat	2024
10.16904/envidat.529	ERRA -- an R script for Ensemble Rainfall-Runoff Analysis	EnviDat	2024
10.5281/zenodo.17407439	Agronomic performance of cultivar mixtures and pure stands of 8 winter wheat varieties, obtained from mixture field trials in Switzerland from 2021 to 2023, together with associated functional traits measurements	Zenodo	2024
