doi	title	publisher	publicationYear
10.6075/j07p8wt2	HNRO04RR Hahnaro Expedition Leg 04 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0t43rmk	ANTP07MV Antipode Expedition Leg 07 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0jd4v63	JPYN05BD Japanyon Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j00k26z3	INDP10WT Indopac Expedition Leg 10 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0gm85sd	CARR01BD Carrousel Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0xw4h9j	WEST12MV Westward Expedition Leg 12 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0639n7r	BMRG07MV Boomerang Expedition Leg 07 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j08p5xx0	MKLK02BD Mukluk Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j01z42th	CNTL04RR Centennial Expedition Leg 04 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0g73c6k	PROT08MV Protea Expedition Leg 08 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0hh6hkc	COOK03MV Cook Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0pg1q7p	MARA05WT Mariana Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0794348	STYX03AZ Styx Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0b856k9	SIQR01WT Siquieros Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0s75dv2	CIRC05AR Circe Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0gt5km2	SOJN08MV Sojourn Expedition Leg 08 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0s46qbd	PASC05WT Pascua Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0765cr0	LPRS04RR Laperouse Expedition Leg 04 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0vm49q2	CNTL14RR Centennial Expedition Leg 14 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0kd1wbg	INDP11WT Indopac Expedition Leg 11 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0hq3xd1	WEST02MV Westward Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j07s7m5w	WEST01MV Westward Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j01n7zk5	NEMO01MV New Millenium Of Oceanography Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0125r3s	ERDC08WT Eurydice Expedition Leg 08 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0x065hw	DRFT02RR Drift Cruise Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j02r3q3t	ICEX02MV Ice Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j07h1h1t	LUSI6CAR Lusiad Expedition Leg 06C - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j00z71r1	MONS06AR Monsoon Expedition Leg 06 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0q81bhz	7TOW3BWT Seven Tow Expedition Leg 3B - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0cn72ct	KIWI09RR Kiwi Expedition Leg 09 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j01c1v99	LPRS05RR Laperouse Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0b856mr	RNDB01WT Roundabout Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j05d8q9w	KIWI10RR Kiwi Expedition Leg 10 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0h70d7m	ENCR02WT Encore Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0qn658f	COOK20MV Cook Expedition Leg 20 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0q52n3n	EPLL01WT East Pacific Long Line Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j00000h5	TSDY04WT Tasaday Expedition Leg 04 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0v40snm	VANC29MV Vancouver Expedition Leg 29 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0ws8rq0	VANC09MV Vancouver Expedition Leg 09 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j00z71sg	CRGN02WT Crossgrain Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0xk8d14	RNDB09WT Roundabout Expedition Leg 09 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0c53j9c	JPYN04BD Japanyon Expedition Leg 04 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0f76b1r	INMD01MV Indomed Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j028061r	ERDC09WT Eurydice Expedition Leg 09 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0bz64hv	VANC32MV Vancouver Expedition Leg 32 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0m9072x	BLTR01MV Blanco Trough Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j037775k	PASC01WT Pascua Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0pg1q5s	PLTO02MV Pluto Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0cv4g4k	AVON06MV Avon Expedition Leg 06 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0f18x75	PIQR01WT Piquiero Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0707zxz	PROA3BBD Proa Expedition Leg 03B - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j05719jp	HERM01OT Herm Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0rx99kb	ECHO01MV Echo Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j09k48rs	RNDB15WT Roundabout Expedition Leg 15 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0hd7t4m	DRFT08RR Drift Cruise Expedition Leg 08 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0kp80k8	MARA10WT Mariana Expedition Leg 10 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0v986j0	CATO08MV CATO Expedition Leg 08 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0jd4v5n	GLOR02MV Gloria Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0gh9gdj	STYX09AZ Styx Expedition Leg 09 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0dr2sx4	DELV01RR Delivery Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0xs5svc	INMD03MV Indomed Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0fb51c5	COOK16MV Cook Expedition Leg 16 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0n014zx	ERDC11WT Eurydice Expedition Leg 11 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0q23xqc	STYX08AZ Styx Expedition Leg 08 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0gh9gf0	DRFT03RR Drift Cruise Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0cz35n7	NOVA10AR Nova Expedition Leg 10 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0280643	PANR01MV Panorama Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0q23xpx	SOJN04MV Sojourn Expedition Leg 04 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0xp73b3	BNTH08MV Benthic Expedition Leg 08 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0028pz0	PPTU03WT Papatua Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j00p0xh7	RAMA08WT Rama Expedition Leg 08 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0668bn2	RAPA02WT Rapa Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j01v5ccr	HYDR05MV Hydros Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0pv6hth	BMPX03NH Bempex Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0d798vh	ARIA01WT Ariadne Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j04j0ckc	NECR05RR Northeast Circle Route Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0sx6bp8	TERA01WT Tera Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0h993nc	CHEP01NH Chepr Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j00p0xfb	TOWI01WT Tow One Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0j964t6	DRFT11RR Drift Cruise Expedition Leg 11 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j02f7kvf	SEAB0BWT Seabeam Expedition Test B - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j01834xd	SCAN10AR Scan Expedition Leg 10 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0rv0m3p	PLTO01MV Pluto Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0q23xs8	SMNT01WT Seamount Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j04t6gts	HNRO11RR Hahnaro Expedition Leg 11 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0nv9gqk	KRUS05RR Krusenstern Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0222s8m	DRFT15RR Drift Cruise Expedition Leg 15 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j00863s1	NALU01RR Nalu Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0m32t7w	TUNE08WT Tunes Expedition Leg 08 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j08p5z09	TUNE02WT Tunes Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j03b5xkh	VANC28MV Vancouver Expedition Leg 28 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0x63kfw	CALF01RR Calcofi Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0p849ck	ZTES05AR Zetes Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0j38r0k	VLCN02MV Vulcan Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0r49p61	NOVA02AR Nova Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0jh3jmd	ZEPH09HO Zephyrus Expedition Leg 09 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0jm2831	CENT01WT Center Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0v1237p	BMRG08MV Boomerang Expedition Leg 08 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0bc3x0n	WEST00MV Westward Expedition Leg 0 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0z31x4h	NOVA06AR Nova Expedition Leg 06 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0sx6bmc	GMBL02EB Gambul Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0mc8xhr	INDP05WT Indopac Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0cr5rvn	LUSI03AR Lusiad Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j05t3j01	CCTW04MV Cocotow Expedition Leg 04 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0668bph	GLOR06MV Gloria Expedition Leg 06 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0jd4v7j	VANC19MV Vancouver Expedition Leg 19 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0t1524r	AVON04MV Avon Expedition Leg 04 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0k64gj8	AMPH03AR Amphitrite Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j01v5cd6	VANC22MV Vancouver Expedition Leg 22 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j080513k	STYX05AZ Styx Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0vx0f1b	INMD10MV Indomed Expedition Leg 10 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0ht2mq0	CNTL13RR Centennial Expedition Leg 13 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j09s1pg3	CIRC07AR Circe Expedition Leg 07 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0cr5rr9	NPAL98MV North Pacific Atmospheric Laboratory Expedition - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0zp44jc	HYDR08MV Hydros Expedition Leg 08 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j09z93b1	NEMO02MV New Millenium Of Oceanography Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0w957mg	NOVA1AHO Nova Expedition Leg 01A - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0w66j65	TO9002WT Topo90 Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0t15239	MRTN09WT Marathon Expedition Leg 09 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0p55kxd	HILO01SM Hilo Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j06h4ft4	TSDY08WT Tasaday Expedition Leg 08 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0jm284g	DNWH0DHO Downwind Expedition Leg D - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0g15z86	INMD05MV Indomed Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j02j699m	DODO09AR Dodo Expedition Leg 09 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0fx77w0	NOVA1BHO Nova Expedition Leg 01B - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0bv7f40	INDP09WT Indopac Expedition Leg 09 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0833qg2	BMRG09MV Boomerang Expedition Leg 09 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0s75ds5	SOTW09WT Southtow Expedition Leg 09 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j09k48pw	FDRK04MV Francis Drake Expedition Leg 04 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0p55kwz	NV9704MV Navoceano Expedition Leg 04 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0vq314s	APRO01EB Aphrodite Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j047489z	GUAY03WT Guaymas Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j07w69pj	WHIG01WT Whig Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0416vfg	ARES1BWT Aries Expedition Leg 1B - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0b856jv	MNOP01MV Manop Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0w37tr0	GLOR01MV Gloria Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j03t9fnz	MNOP06MV Manop Test Leg 06 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j07d2snj	COOK21MV Cook Expedition Leg 21 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j01j984s	VANC12MV Vancouver Expedition Leg 12 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0bv7f06	BJ6901OT Baja 69 Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0xp73d0	SOTW07WT Southtow Expedition Leg 07 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j02f7kww	DNWH0AHO Downwind Expedition Leg A - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0cc0z5g	ICEX03MV Ice Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0c53j8x	INDP13WT Indopac Expedition Leg 13 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0fn14nk	MONS02AR Monsoon Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0rb732h	STRM01MV Storms Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0ww7g55	SOTW03WT Southtow Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j09885gc	GECS0IMV Geosecs Expedition Leg I - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0xd1044	DRIL01WT Drill Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0736p97	VANC10MV Vancouver Expedition Leg 10 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0pn9442	ARG301MV Argon3 Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0n8786r	VANC24MV Vancouver Expedition Leg 24 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0bk19rc	DRIL02WT Drill Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j01j986p	CRGN04WT Crossgrain Expedition Leg 04 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0qz28d2	INDP15WT Indopac Expedition Leg 15 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0dn43jn	SCAN02AR Scan Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0b27sr8	HELI03MV Helios Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0ww7g2t	PROT04MV Protea Expedition Leg 04 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j09w0d05	TRIP01AR Tripod Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0gb22g3	DNWB0BBD Downwind Expedition Leg B - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j04m930j	GENE02RR Genesis Expedition Leg 02 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0x34vxt	WEST14MV Westward Expedition Leg 14 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j03r0rc0	VANC27MV Vancouver Expedition Leg 27 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0d21w1f	FDRK05MV Francis Drake Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j04b2zrb	DRFT12RR Drift Cruise Expedition Leg 12 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0dv1hbv	MONS03AR Monsoon Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0377744	PANR06MV Panorama Expedition Leg 06 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0j964vn	HNRO05RR Hahnaro Expedition Leg 05 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0028q0v	981107RR 1998 Student Expedition - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0805141	TUIM01MV Tui Malila Expedition Leg 01 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
10.6075/j0jq0zf2	KIWI03RR Kiwi Expedition Leg 03 - Cruise Data. In Data from Scripps Research Expeditions 1953-2005	UC San Diego Library Digital Collections	2020
